Timestamp,Op-Count,,,,Byte-Count,,,,Avg-ResTime,,,,Avg-ProcTime,,,,Throughput,,,,Bandwidth,,,,Succ-Ratio,,,,Version-Info,,
,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,Min-Version,Version,Max-Version
01:02:41,1353,206,485,219,27423708000,0,9972704000,0,597.45,96.19,869.39,59.19,125.98,96.19,612.74,59.19,279.93,43.59,98.91,45.46,5600396543.05,0,1981463943.67,0,100%,100%,100%,100%,244,244,244
01:02:46,1415,255,497,218,29197400000,0,10365104000,0,607.71,115.16,740.41,81.71,141.93,115.16,521.75,81.71,276.52,48.75,98.05,42.33,5745243009.18,0,2012043579.39,0,100%,100%,100%,100%,245,245,245
01:02:51,1475,260,524,228,30309164000,0,11086604000,0,465.98,73.57,803.2,48.27,122.58,73.57,558.3,48.27,289.17,49.52,102.22,44.47,5865138353.93,0,2171556496.68,0,100%,100%,100%,100%,246,246,246
01:02:56,1260,216,388,194,25129836000,0,8200072000,0,566.22,98.1,786.95,100.42,143.72,98.1,518.83,100.42,247.91,43.47,76.45,37.6,4899156831.32,0,1606537029.45,0,100%,100%,100%,100%,247,247,247
01:03:01,1306,215,431,203,25721368000,0,8595176000,0,571.88,135.42,789.75,74.46,157.43,135.42,560.77,74.46,278.4,45.92,92.81,43.11,5522803090.26,0,1872854000.72,0,100%,100%,100%,100%,248,248,248
01:03:06,1422,220,504,234,30376044000,0,10562748000,0,569.88,103.92,692.61,56.44,140.78,103.92,467.87,56.44,280.83,44.12,100.53,44.8,6091369005.68,0,2062904009.7,0,100%,100%,100%,100%,249,249,249
01:03:11,1480,259,497,241,31687996000,0,10431956000,0,594.35,259.22,1116.99,54.47,176.95,259.22,945.35,54.47,277.59,47.85,92.94,44.54,5986942443.03,0,1916081865.47,0,100%,100%,100%,100%,250,250,250
01:03:16,1178,187,388,175,25519580000,0,8528152000,0,484.22,105.81,1272.46,62.26,97.88,105.81,1033.82,62.26,231.73,37.09,78.85,34.15,4947728457.37,0,1711294804.52,0,100%,100%,100%,100%,251,251,251
01:03:21,1355,219,483,216,29520560000,0,9710808000,0,601.34,124.77,837.08,107.71,132.2,124.77,521.21,107.71,296.57,48.1,103.71,48.29,6605212205.67,0,2083858696.55,0,100%,100%,100%,100%,252,252,252
01:03:26,1610,271,562,302,34114580000,0,10761376000,0,562.14,136.67,651.45,130.77,125.97,136.67,430.39,130.77,326.19,54.25,114.73,60.92,6938266782.12,0,2177951924.71,0,100%,100%,100%,100%,253,253,253
01:03:31,1443,239,458,237,30703308000,0,8792300000,0,550.28,107.62,773.22,69.92,144.16,107.62,550.95,69.92,274.21,44.08,86.68,43.91,5827265560.17,0,1653934498.25,0,100%,100%,100%,100%,254,254,254
01:03:36,1657,271,506,274,32875000000,0,10038980000,0,522.22,130.55,736.19,56.66,130.7,130.55,547.26,56.66,330.75,52.63,98.35,53.86,6639267363.48,0,1963415139.71,0,100%,100%,100%,100%,255,255,255
01:03:41,1511,260,479,236,32277608000,0,9841196000,0,466.13,82.38,911.65,86.04,123.71,82.38,711.15,86.04,300.22,50.98,95.15,47.57,6506738289.36,0,1938550242.64,0,100%,100%,100%,100%,256,256,256
01:03:46,1485,248,493,208,29590992000,0,9775360000,0,481.13,84.51,763.06,74.46,138.24,84.51,520.06,74.46,305.96,51.05,101.06,43.04,6164464142.09,0,1993732683.24,0,100%,100%,100%,100%,257,257,257
01:03:51,1403,263,477,255,32600156000,0,10496388000,0,549.84,108.58,1255.82,114.66,137.74,108.58,1039.37,114.66,271.96,51.54,91.15,50.51,6285173508.74,0,1986204243.04,0,100%,100%,100%,100%,258,258,258
01:03:56,1688,290,569,286,33658268000,0,11547368000,0,394.53,89.51,860.68,49.23,114.37,89.51,682.68,49.23,325.31,56.41,111.52,55.52,6524741147.89,0,2189864806.27,0,100%,100%,100%,100%,259,259,259
01:04:01,1444,238,476,253,31621720000,0,9447872000,0,535.93,89.93,779.87,83.09,152.06,89.93,562.3,83.09,277.41,44.85,90.92,49.55,6024889989.76,0,1801893905.51,0,100%,100%,100%,100%,260,260,260
01:04:06,1314,201,420,249,25786392000,0,8266992000,0,475.42,133.08,764.09,71.12,140.12,133.08,533.69,71.12,277.86,41.11,88.34,53.12,5485102589.19,0,1749726218.84,0,100%,100%,100%,100%,261,261,261
01:04:11,1457,250,470,239,31228400000,0,9906272000,0,543.35,90.52,792.13,67.55,144.97,90.52,531.52,67.55,321.33,53.47,104.34,52.95,7016829196.87,0,2155321837.54,0,100%,100%,100%,100%,262,262,262
01:04:16,1649,257,555,271,33395504000,0,12137400000,0,463.68,86.6,811.07,86.55,140.3,86.6,567.7,86.55,343.01,53.17,114.38,56.6,6947152327.6,0,2618301419.87,0,100%,100%,100%,100%,263,263,263
01:04:21,1468,268,504,275,28672456000,0,10104144000,0,430.77,89.07,932.37,64.89,130.85,89.07,699.28,64.89,283.08,50.99,96.8,52.89,5543486988.85,0,1925886026.86,0,100%,100%,100%,100%,264,264,264
01:04:26,1552,259,539,258,31623892000,0,10890548000,0,510.64,89.67,798.37,78.38,142.55,89.67,544.34,78.38,308.27,50.11,106.59,50.6,6253454846.55,0,2231826050.18,0,100%,100%,100%,100%,265,265,265
01:04:31,1445,228,405,208,30440348000,0,9117708000,0,508.05,86.19,835.54,83.39,135.51,86.19,619.09,83.39,288.59,46.3,81.36,41.64,6016149616.69,0,1877641813.69,0,100%,100%,100%,100%,266,266,266
01:04:36,1480,260,537,246,28477828000,0,10236540000,0,502.59,86.86,783.38,86.25,141.27,86.85,578.44,86.25,302.19,52.18,109.79,49.68,5796777823.85,0,2072166629.49,0,100%,100%,100%,100%,267,267,267
01:04:41,1492,270,498,227,33718276000,0,10889784000,0,539.14,91.01,847.49,122.52,133.46,91.01,613.81,122.52,299.67,52.72,99.74,45.24,6820362423.04,0,2199984222.07,0,100%,100%,100%,100%,268,268,268
01:04:46,1299,222,428,210,27619608000,0,8463860000,0,527.23,103.07,796.72,118.96,133.32,103.07,553.6,118.96,250.11,42.98,81.88,40.32,5360676608.94,0,1608963938.67,0,100%,100%,100%,100%,269,269,269
01:04:51,1362,240,423,268,29128116000,0,9709788000,0,554.4,114.96,1225.78,74.5,138.94,114.96,944.31,74.5,267.87,47.52,82.86,51.85,5765378827.05,0,1856310454.85,0,100%,100%,100%,100%,270,270,270
01:04:56,1581,275,509,252,33591528000,0,11151896000,0,460.21,84.12,997.91,57.87,123.64,84.12,708.28,57.87,301.94,51.48,99.65,48.17,6432378073.82,0,2205994652.8,0,100%,100%,100%,100%,271,271,271
01:05:01,1469,247,445,248,29785784000,0,9513640000,0,499.05,106.79,797.11,61.6,130.7,106.79,553.85,61.6,284.45,49.69,86.14,47.13,5698315753.45,0,1835869504.97,0,100%,100%,100%,100%,272,272,272
01:05:06,1280,215,436,223,27946772000,0,9905176000,0,544.43,104.39,957.72,63.45,144.34,104.39,628.16,63.45,266.44,45.29,92.21,47.5,5921285818.54,0,2084394832.81,0,100%,100%,100%,100%,273,273,273
01:05:11,1185,182,354,191,25651152000,0,6168144000,0,583.88,84.48,837.51,78.17,145.34,84.48,622.64,78.17,234.83,35.97,72.44,38.08,5135208540.27,0,1336355137.98,0,100%,100%,100%,100%,274,274,274
01:05:16,1303,246,481,208,26114008000,0,11217556000,0,398.88,69.32,1847.47,84.23,110.42,69.32,1631.13,84.23,271.6,50.38,103.15,43.8,5390675122.39,0,2497944856.19,0,100%,100%,100%,100%,275,275,275
01:05:21,1732,305,640,306,37458880000,0,12926224000,0,421.53,73.58,765.81,83.09,114.53,73.58,588.54,83.09,321.21,57.18,118.4,56.46,6902750985.04,0,2361457017.26,0,100%,100%,100%,100%,276,276,276
01:05:26,1493,233,482,238,31031708000,0,11020724000,0,488.09,128.45,775.56,49.39,141.15,128.45,533.43,49.39,287.4,44.68,93.58,47.16,5933478871.28,0,2189674443.22,0,100%,100%,100%,100%,277,277,277
01:05:31,1406,245,479,245,27818972000,0,9906008000,0,486.74,91.51,850.99,87.37,148.81,91.51,595.04,87.37,276.04,48.01,94.51,47.97,5477891962.47,0,1946088087.15,0,100%,100%,100%,100%,278,278,278
01:05:36,1258,176,421,190,26897392000,0,8529304000,0,580.17,83.51,892.82,79.87,150.09,83.51,592.49,79.87,244.62,34.29,83.07,36.06,5289502950.44,0,1660637558.17,0,100%,100%,100%,100%,279,279,279
01:05:41,1482,255,499,243,30639252000,0,11479156000,0,575.86,81.08,945.52,60.73,138.68,81.08,681.19,60.73,307.21,52.39,103.09,51.7,6277966990.05,0,2315067125.57,0,100%,100%,100%,100%,280,280,280
01:05:46,1457,225,527,235,30049544000,0,11808128000,0,484.38,94.14,755.9,69.03,139.98,94.14,525.65,69.03,283.35,43.98,102.72,46.74,5796282087.81,0,2374119269.15,0,100%,100%,100%,100%,281,281,281
01:05:51,1452,248,505,265,29786016000,0,9973384000,0,506.68,115.22,775.16,80.03,146.86,115.22,553.61,80.03,303.72,51.56,107.15,53.49,6042641820.45,0,2102582779.65,0,100%,100%,100%,100%,282,282,282
01:05:56,1489,242,476,206,30310960000,0,11151164000,0,520.44,106.13,913.09,67.17,155.85,106.13,631.91,67.17,306.54,49.99,97.73,41.77,6254272072.38,0,2280315216.14,0,100%,100%,100%,100%,283,283,283
01:06:01,1413,209,439,261,30898464000,0,9316060000,0,538.52,85.14,734,74.96,145.45,85.14,511.19,74.96,276.02,41.59,87.32,53.28,5957316568.91,0,1902936246.57,0,100%,100%,100%,100%,284,284,284
01:06:06,1366,221,416,214,29783752000,0,8660168000,0,570.74,97.96,920.45,80.59,150.99,97.96,650.24,80.59,272.6,44.24,83.66,42.17,5953318534.9,0,1782362129.32,0,100%,100%,100%,100%,285,285,285
01:06:11,1349,255,447,251,28145564000,0,9251220000,0,534.55,115.95,909.86,76.37,137.87,115.95,628.77,76.37,265.39,50.47,87.16,49.12,5547172780,0,1796966420.11,0,100%,100%,100%,100%,286,286,286
01:06:16,1517,244,516,251,30968072000,0,10629288000,0,522.37,123.19,792.27,50.27,133.97,123.19,559.43,50.27,306.13,50.03,104.26,52.17,6339429343.55,0,2092521553.67,0,100%,100%,100%,100%,287,287,287
01:06:21,1335,218,459,214,28343364000,0,9971220000,0,486.34,142.8,798.56,69.73,134.16,142.8,545.14,69.73,274.81,44.53,94.68,44.27,5782198072.67,0,2056578304.11,0,100%,100%,100%,100%,288,288,288
01:06:27,1413,224,460,217,28801620000,0,10887892000,0,523.27,114.67,985.27,90.2,136.55,114.67,685.65,90.2,290.69,46.35,95.12,44.7,5829506945.33,0,2292263788.83,0,100%,100%,100%,100%,289,289,289
01:06:32,1381,229,474,253,27885004000,0,10298700000,0,512.09,114.79,926.2,92.18,135.28,114.79,648.19,92.18,266.08,43.72,89.46,49.14,5462740888.3,0,1902437480.86,0,100%,100%,100%,100%,290,290,290
01:06:37,1244,217,456,235,27880256000,0,9905856000,0,637.41,105.51,1111.46,73.23,162.75,105.51,826.68,73.23,241.73,43.3,87.69,45.99,5382553931.63,0,1891435480.47,0,100%,100%,100%,100%,291,291,291
01:06:42,1234,196,418,210,25456072000,0,8725348000,0,578.12,109.23,876.96,79.27,143,109.23,566.81,79.27,243.49,38.85,84.47,41.19,5126898539.97,0,1767681812.07,0,100%,100%,100%,100%,292,292,292
01:06:47,1388,227,439,228,30177272000,0,9251188000,0,576.4,94.48,882.79,68.94,133.69,94.48,608.19,68.94,281.13,46.28,89.1,46.14,6196536012.26,0,1907963807.35,0,100%,100%,100%,100%,293,293,293
01:06:52,1415,222,492,241,30701756000,0,9906720000,0,542.88,121.67,769.05,70.59,136.1,121.67,530.06,70.59,282.21,41.59,98.31,48.32,6224808884.36,0,1973196276.98,0,100%,100%,100%,100%,294,294,294
01:06:57,1650,304,546,260,34443240000,0,11415432000,0,501.8,82.39,904.82,111.37,138.61,82.39,659.82,111.37,329.04,61.36,107.34,51.06,6972394998.77,0,2217845670.84,0,100%,100%,100%,100%,295,295,295
01:07:02,1344,238,403,223,28472484000,0,8528872000,0,440.93,84.32,1083.87,79.17,122.57,84.32,891.85,79.17,259.25,45.2,76.49,42.57,5546274761.33,0,1619246181.86,0,100%,100%,100%,100%,296,296,296
01:07:07,1508,240,441,253,31164032000,0,8857044000,0,504.06,98.29,842.51,82.87,137.16,98.29,623.35,82.87,322.8,52.74,94.71,54.68,6775425096.68,0,1892601758.47,0,100%,100%,100%,100%,297,297,297
01:07:12,1472,268,528,257,32342504000,0,10694928000,0,542.84,111.36,762.94,104.74,151.46,111.36,536.48,104.74,294.31,53.4,106.56,52.62,6421853728.42,0,2189190469.11,0,100%,100%,100%,100%,298,298,298
01:07:17,1531,301,490,248,34243708000,0,9973384000,0,505.99,116.08,732.3,83.92,143.51,116.08,511.89,83.92,310.35,61.57,98.27,51.58,6870613307.34,0,1951194240.2,0,100%,100%,100%,100%,299,299,299
01:07:22,1372,254,479,221,28997572000,0,10627280000,0,504.91,99.69,984.12,79.04,134.07,99.68,758.39,79.04,266.02,48.9,91.2,41.27,5667425226.1,0,2063418381.14,0,100%,100%,100%,100%,300,300,300
01:07:27,1196,196,417,201,23816840000,0,8922360000,0,420.58,109.82,1293.2,103.22,118.89,109.82,1041.74,103.22,243.21,39.45,85.65,40.95,4811557199.43,0,1870826970.5,0,100%,100%,100%,100%,301,301,301
01:07:32,1641,241,522,282,36014772000,0,10497948000,0,522.5,121.85,702.87,51.06,138.79,121.85,494.4,51.06,351.68,53.56,113.71,61.59,7519349906.04,0,2334905525.15,0,100%,100%,100%,100%,302,302,302
01:07:37,1629,247,502,284,34705464000,0,10432336000,0,528.67,86.99,710.97,76.86,137.68,86.99,487.48,76.86,313.85,48.31,95.43,54.87,6690429019.37,0,2014907133.41,0,100%,100%,100%,100%,303,303,303
01:07:42,1510,276,510,231,31294204000,0,10170480000,0,498.61,108.09,756.53,73.75,137.62,108.09,532.97,73.75,284.93,53.06,95.8,44.81,5930972811.02,0,1883961547.42,0,100%,100%,100%,100%,304,304,304
01:07:47,1497,256,475,247,34111428000,0,10562692000,0,522.4,88.45,905.94,77.41,132.62,88.45,664.34,77.41,300.9,50.97,94.64,48.56,6782967752.96,0,2113916302.67,0,100%,100%,100%,100%,305,305,305
01:07:52,1482,244,459,236,31818228000,0,7874916000,0,507.51,100.22,720.66,61.01,135.43,100.22,524.81,61.01,290.99,47.32,92.34,46.55,6190311207.26,0,1575862649.51,0,100%,100%,100%,100%,306,306,306
01:07:57,1250,229,448,236,28993604000,0,9513232000,0,579.23,113.67,872.85,53.85,152.4,113.67,636.77,53.85,248.72,44.97,88.93,46.34,5672534404.36,0,1904361622.27,0,100%,100%,100%,100%,307,307,307
01:08:02,1248,229,463,212,25327044000,0,9644776000,0,472.08,92.69,1832.52,79.83,132.68,92.69,1590.6,79.83,241.83,43.54,86.69,39.9,4923139096.35,0,1780504422.7,0,100%,100%,100%,100%,308,308,308
01:08:07,1390,237,493,209,29652064000,0,9580084000,0,364.3,75.55,1254.09,43.5,99.93,75.55,1090.74,43.5,271.49,45.2,94.69,42.3,5803906310.71,0,1830562208.32,0,100%,100%,100%,100%,309,309,309
01:08:12,1345,221,428,229,26247040000,0,8595584000,0,336.28,54.01,1749.55,46.14,99.81,54.01,1613.6,46.14,263.99,42.09,82.74,45.18,5183310955.26,0,1679968919.02,0,100%,100%,100%,100%,310,310,310
01:08:17,705,95,191,131,14564064000,0,4329536000,0,361.18,73.77,1630.88,95.19,91.36,73.77,1460.95,95.19,146.01,20.42,40.44,26.79,3029540084.39,0,944052437.08,0,100%,100%,100%,100%,311,311,311
01:08:22,1378,228,463,222,27492700000,0,10823812000,0,338.1,63.42,2185.09,160.5,100.89,63.42,1983.41,160.5,334.08,54.73,111.47,53.55,6657653355.14,0,2597903479.95,0,100%,100%,100%,100%,312,312,312
01:08:27,1817,306,647,318,39491792000,0,12269612000,0,439.55,75.37,766.67,65.83,121.44,75.37,580.06,65.83,323.14,55.02,118.26,58.23,6988766267.5,0,2173815680.9,0,100%,100%,100%,100%,313,313,313
01:08:32,1560,271,489,269,32800680000,0,11675352000,0,467.17,100.33,843.4,76.04,134.34,100.33,591.49,76.04,289.83,50.94,89.55,49.4,6105274284.39,0,2100384835.13,0,100%,100%,100%,100%,314,314,314
01:08:37,1509,254,488,240,29984940000,0,9448040000,0,518.83,103.65,746.45,87.6,147.64,103.65,528.43,87.6,296.3,49.89,99.28,48.07,5847437332.89,0,1945922481.57,0,100%,100%,100%,100%,315,315,315
01:08:42,1555,258,509,258,32083588000,0,10760324000,0,528.48,104.28,790.61,83.36,151.9,104.28,533.01,83.36,302.47,49.21,97.18,51.16,6181790857.54,0,2091209072.16,0,100%,100%,100%,100%,316,316,316
01:08:47,1377,209,448,234,29718024000,0,9381808000,0,537.72,89.99,745.17,68.43,146.33,89.99,514.03,68.43,271.54,40.52,87.95,47.67,5881812021.8,0,1833175853.82,0,100%,100%,100%,100%,317,317,317
01:08:52,1287,202,407,223,28012392000,0,9184088000,0,538.09,100.56,934.08,83.82,151.76,100.56,659.91,83.82,260.28,41,81.09,46.01,5628658766.74,0,1845488971.5,0,100%,100%,100%,100%,318,318,318
01:08:57,1267,215,419,188,26701492000,0,8201996000,0,525.06,99.06,830.37,120.61,127.13,99.06,624.37,120.61,271.59,46.23,89.4,39.23,5669324058.92,0,1742403732.04,0,100%,100%,100%,100%,319,319,319
01:09:02,1585,256,531,229,33654856000,0,11610648000,0,580.55,119.24,834.1,62.62,148.64,119.24,596.93,62.62,334.43,53.29,110.6,47.27,7178586679.2,0,2402284759.63,0,100%,100%,100%,100%,320,320,320
01:09:07,1609,242,512,256,32737264000,0,9908060000,0,507.57,90.41,727.5,68.24,134,90.41,497.66,68.24,306.59,45.81,98.37,48.25,6272126439.44,0,1862510032.98,0,100%,100%,100%,100%,321,321,321
01:09:12,1456,259,508,237,31489144000,0,9973756000,0,493.14,113.73,1102.71,82.29,131.15,113.73,890.55,82.29,280.35,49.85,96.42,46.13,6152790835.66,0,1849184661.39,0,100%,100%,100%,100%,322,322,322
01:09:17,1395,232,477,258,29784228000,0,9839628000,0,422.82,73.28,988.99,66.27,114.93,73.28,805.58,66.27,275.34,45.33,94.7,50.9,5804825445.59,0,1957202060.91,0,100%,100%,100%,100%,323,323,323
01:09:22,1519,273,503,256,33785656000,0,10825232000,0,504.96,89.19,851.6,59.09,135.25,89.18,631.21,59.09,321.89,59.2,104.15,54.82,7082796919.97,0,2321044155.87,0,100%,100%,100%,100%,324,324,324
01:09:27,1457,226,457,248,33193160000,0,9447796000,0,538.7,99.78,758.27,74.32,140.54,99.78,525.18,74.32,287.16,44.59,90.46,48.8,6561099487.38,0,1909544576.42,0,100%,100%,100%,100%,325,325,325
01:09:32,1535,221,546,258,32083448000,0,12331860000,0,501.21,121.75,747.59,65.38,132.29,121.75,492.66,65.38,309.57,45.14,114.26,52.81,6456096275.29,0,2533542456.4,0,100%,100%,100%,100%,326,326,326
01:09:37,1402,221,422,238,30766696000,0,8791436000,0,550.49,104.02,817.32,63.37,142.57,104.02,536.91,63.37,276.6,43.01,81.56,47.98,6163860372.91,0,1662515184.21,0,100%,100%,100%,100%,327,327,327
01:09:42,1434,223,502,222,29065992000,0,10889200000,0,511.41,97.14,818.15,94.79,144.85,97.14,540.42,94.79,297.69,46.07,103.08,45.73,6057001369.52,0,2295347272.26,0,100%,100%,100%,100%,328,328,328
01:09:47,1566,224,513,265,35358972000,0,9842652000,0,518.87,89.77,770.31,73.15,143.07,89.77,507.49,73.15,308.53,44.14,103.37,52.26,7005153879.95,0,2015686365.32,0,100%,100%,100%,100%,329,329,329
01:09:52,1582,268,534,245,34639744000,0,11284680000,0,515.53,111.88,724.82,66.97,147.52,111.88,511.36,66.97,315.09,53.11,104.47,48.63,6836100378.89,0,2216535839.78,0,100%,100%,100%,100%,330,330,330
01:09:57,1488,247,502,275,29592384000,0,9841468000,0,469.91,94.26,777.8,84.29,135.5,94.26,562.49,84.29,293.92,48.67,96.12,53.57,5887958355.24,0,1903261315.37,0,100%,100%,100%,100%,331,331,331
01:10:02,1443,241,456,249,31162812000,0,9708360000,0,568.09,107.39,823.79,69.88,156.72,107.39,569.58,69.88,284.87,47.91,90.89,48.95,6185968433.97,0,1965609466.03,0,100%,100%,100%,100%,332,332,332
01:10:07,1441,235,429,226,30180004000,0,8922648000,0,548.92,117.96,790.89,71.5,151.76,117.96,544.96,71.5,283.18,47.97,86.44,45.51,5918386740.85,0,1812257699.71,0,100%,100%,100%,100%,333,333,333
01:10:12,895,136,230,150,19221436000,0,4723484000,0,511.08,80.78,787.16,54.03,142.05,80.78,565.98,54.03,200.34,30.96,54.88,33.55,4328054031,0,1189692512.8,0,100%,100%,100%,100%,334,334,334
01:10:17,1260,209,494,218,23032752000,0,11347232000,0,383.53,70.29,2149.18,126.51,111.38,70.29,1918.34,126.51,288.23,46.6,113.65,49.33,5246067158.17,0,2605923781.74,0,100%,100%,100%,100%,335,335,335
01:10:22,1738,320,586,296,35625088000,0,12203416000,0,459.22,95.16,696.22,53.52,122.25,95.16,488.96,53.52,307.66,56.86,102.96,52.3,6332735072.15,0,2111698177.95,0,100%,100%,100%,100%,336,336,336
01:10:27,1466,221,503,238,30444032000,0,10562504000,0,557.47,94.33,882.15,54.02,140.22,94.33,619.5,54.02,272.61,39.38,92.19,43.79,5632071596.07,0,1883545771.24,0,100%,100%,100%,100%,337,337,337
01:10:32,1257,238,418,202,26897988000,0,8398828000,0,497.33,80.25,844.92,63.77,125.88,80.25,603.67,63.77,237.34,45.55,78.74,38.31,5122761213.49,0,1551234406.02,0,100%,100%,100%,100%,338,338,338
01:10:37,1037,185,364,181,21389060000,0,8985940000,0,525.26,66.49,1550.94,48.24,136.38,66.49,1183.08,48.24,198.79,36,69.14,34.89,4126336305.91,0,1728793728.37,0,100%,100%,100%,100%,339,339,339
01:10:42,1336,207,430,211,27686308000,0,8857720000,0,522.29,181.74,890.5,41.7,133.07,181.74,707.4,41.7,272.16,44.02,87.51,43.44,5732589015.09,0,1814686928.5,0,100%,100%,100%,100%,340,340,340
01:10:47,1337,214,445,245,28472756000,0,10561132000,0,647.83,68.83,1138.05,59.81,159.94,68.83,686.14,59.81,269.23,41.73,91.28,49.68,5845540294.43,0,2198126427.09,0,100%,100%,100%,100%,341,341,341
01:10:52,1297,251,414,212,28667752000,0,9184056000,0,629.54,87.27,918.99,55.03,140.43,87.27,692.64,55.03,251.51,49.04,80.39,41.07,5575482802.89,0,1798174988.75,0,100%,100%,100%,100%,342,342,342
01:10:57,1485,245,504,270,30443868000,0,10562808000,0,510.76,103.98,979.32,70.13,144.02,103.98,677,70.13,304.05,51.75,102.24,55.31,6292166705.55,0,2139766642.1,0,100%,100%,100%,100%,343,343,343
01:11:02,1537,242,462,254,30706444000,0,8923440000,0,465.45,93.64,729.9,65.53,135.07,93.64,532.63,65.53,308.57,48.03,91.37,51.35,6145774750.8,0,1714640834.46,0,100%,100%,100%,100%,344,344,344
01:11:07,1610,270,520,250,31295864000,0,11217772000,0,510.17,99.89,846.71,50.54,143.72,99.89,593,50.54,331.69,54.97,105.65,51.51,6427428476.08,0,2252022976.72,0,100%,100%,100%,100%,345,345,345
01:11:12,1458,237,518,244,29524872000,0,10235204000,0,491.54,96.72,713.16,75.85,128.53,96.72,494.68,75.85,281.05,45.42,98.62,47.29,5706178100.75,0,1965658386.27,0,100%,100%,100%,100%,346,346,346
01:11:17,1448,249,514,247,29852492000,0,10432084000,0,548.55,95.02,818.05,102.46,136.42,95.02,557.05,102.46,286.57,48.92,100.85,48.62,5785798362.36,0,2032811559.32,0,100%,100%,100%,100%,347,347,347
01:11:22,1606,289,497,261,34113904000,0,9121016000,0,542.09,110.66,702.41,82.03,141.72,110.66,517.85,82.03,310.04,55.09,95.17,49.82,6626407186.18,0,1789773969.68,0,100%,100%,100%,100%,348,348,348
01:11:27,1474,235,501,277,30638620000,0,10431372000,0,492.99,97.03,753.79,59.04,128.04,97.02,528.28,59.04,293.62,47.3,100.88,55.59,6078315922.45,0,2081612237.83,0,100%,100%,100%,100%,349,349,349
01:11:32,1437,240,465,243,29392164000,0,10954764000,0,506.09,102.83,790.35,56.37,133.46,102.83,514.06,56.37,297,49.2,98.9,50.49,6119284252.81,0,2304117382.21,0,100%,100%,100%,100%,350,350,350
01:11:37,1340,215,447,228,28995944000,0,9774936000,0,592.1,100.75,865.86,126.36,143.9,100.75,605.87,126.36,269.58,41.64,89.55,44.66,5899199992.35,0,2002619072.08,0,100%,100%,100%,100%,351,351,351
01:11:42,1429,243,503,201,29065372000,0,10497752000,0,497.87,93.87,819.78,60.4,135.05,93.87,550.46,60.4,284.55,48.07,98.03,38.57,5730990311.46,0,2133268177.62,0,100%,100%,100%,100%,352,352,352
01:11:47,1337,247,445,238,25393412000,0,9971284000,0,543.98,89.74,784.58,81.96,134.58,89.74,510.66,81.96,257.35,47.85,85.64,46.04,4945545533.92,0,1932088025.58,0,100%,100%,100%,100%,353,353,353
01:11:52,1532,269,521,254,32475488000,0,10562696000,0,592.26,109.15,798.3,157.09,152.4,109.15,481.84,157.09,299.63,54.7,102.97,48.87,6322533135.74,0,2048536524.54,0,100%,100%,100%,100%,354,354,354
01:11:57,1419,235,425,214,30962520000,0,8922392000,0,538.25,91.87,844.37,54.95,133.54,91.87,591.87,54.95,288.06,48.15,86.01,42.92,6172207247.98,0,1849091044.46,0,100%,100%,100%,100%,355,355,355
01:12:02,1346,247,440,213,27424640000,0,10233092000,0,561.32,87.51,901.55,71.97,152.88,87.51,640.59,71.97,275.72,51.01,90.36,46.18,5500820098.85,0,2094712407.87,0,100%,100%,100%,100%,356,356,356
01:12:07,1450,253,437,251,29720176000,0,9643712000,0,492.31,85.5,807.11,69.45,139.39,85.5,572.09,69.45,304.86,51.72,92.66,52.91,6276558805.99,0,2071861041.71,0,100%,100%,100%,100%,357,357,357
01:12:12,1404,238,461,236,29261268000,0,9905096000,0,509.54,117.29,954.29,82.57,136.11,117.29,688.12,82.57,277.69,45.62,89.93,45.74,5862425189.2,0,1972470611.41,0,100%,100%,100%,100%,358,358,358
01:12:17,1551,242,501,265,31164264000,0,10301928000,0,518.26,72.68,836.87,167.45,136.42,72.68,570.87,167.45,303.83,46.75,98.68,53.68,6088559029.91,0,2052649777.11,0,100%,100%,100%,100%,359,359,359
01:12:22,1408,241,492,242,28277524000,0,10562220000,0,480.48,115.55,785.14,57.01,124.76,115.55,553.58,57.01,275.95,47.57,96.06,47.2,5558238357.18,0,2113173346.65,0,100%,100%,100%,100%,360,360,360
01:12:27,1502,265,510,291,30574400000,0,9907872000,0,547.02,147.8,769.89,58,153.47,147.8,538.35,58,312.89,54.95,104.9,59.86,6314598913.83,0,1998928489.9,0,100%,100%,100%,100%,361,361,361
01:12:32,1395,219,422,223,30505260000,0,8725844000,0,558.83,89.77,743.29,85.99,154.21,89.77,538.54,85.99,279.79,43.57,84.11,43.7,6114093924.59,0,1747233076.93,0,100%,100%,100%,100%,362,362,362
01:12:37,1277,226,406,223,27355892000,0,7939036000,0,554.21,107.53,762.38,60.17,133.46,107.53,537.33,60.17,257.74,45.61,80.9,43.87,5568130048.7,0,1552713288.6,0,100%,100%,100%,100%,363,363,363
01:12:42,1417,269,465,236,29916820000,0,8923992000,0,610.34,130.08,844.18,108.78,133.17,130.08,599.67,108.78,277.7,52.87,91.92,47.39,5880009648.88,0,1758159845.13,0,100%,100%,100%,100%,364,364,364
01:12:47,1526,237,553,229,32343860000,0,11743480000,0,572.54,101.4,755.45,95.92,140.08,101.4,498.83,95.92,297.16,46.15,107.66,45.52,6360148052.61,0,2264825135.49,0,100%,100%,100%,100%,365,365,365
